Instrument,Life Cycle Analysis,Roundtable for Sustainable Palm Oil(RSPO) Support,Target Sustainable Palm Oil Production,"Pollution, Waste and Resource Use Research and Development",Certified Palm Oil Percent,REIT Green Building Certified Percent,Sustainable Palm Oil Production Target Year,Sustainable Palm Oil Production-Year in which Target was set,Environmental Products,Eco-Design Products,Env R&D Expenditures To Revenues in million,Environmental R&D Expenditures,Noise Reduction,Fleet Fuel Consumption,Hybrid Vehicles,Environmental Assets Under Mgt,Equator Principles,Equator Principles or Env Project Financing,Environmental Project Financing,Nuclear,Nuclear Production,Labeled Wood Percentage,Labeled Wood,Organic Products Initiatives,Product Impact Minimization,Take-back and Recycling Initiatives,Product Environmental Responsible Use,GMO Products,Agrochemical Products,Agrochemical 5 % Revenue,Animal Testing Reduction,Renewable/Clean Energy Products,Water Technologies,Sustainable Building Products,Real Estate Sustainability Certifications,Revenue from Environmental Products,Products Recovered to Recycle,Percentage of Green Products,ESG Assets Under Management
AWK.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,False,,,,,
PKG.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,100,True,False,,True,True,False,,False,False,False,False,False,,,302000.0,,
CPAY.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ADI.OQ,True,False,False,False,,,,,True,False,,,False,,True,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
MMC.N,False,False,False,False,,,,,True,False,,,False,,False,True,False,False,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
IT.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
ECL.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,,,False,False,,False,True,False,,False,False,False,True,False,,,,,
BXP.N,,,,,,,,,True,False,,,False,,False,False,False,,True,False,,,False,False,,False,True,False,,False,False,True,False,False,True,,,,
GE.N,False,False,False,False,,,,,True,True,,,True,,True,False,False,,False,True,,,False,False,,True,True,False,,False,True,True,True,True,,19.67621,,,
ED.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,True,,,,,
ALLE.N,,,,,,,,,True,True,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,True,,,,,
OTIS.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
WFC.N,False,False,False,False,,,,,True,False,,,False,,False,True,True,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
CTVA.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,True,True,True,True,False,False,False,,,,,
FTV.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
AEE.N,,,,,,,,,True,False,293.406972730411,1700000,False,,False,False,False,,False,True,20.956,,False,False,,False,True,False,,False,False,False,False,False,,0.0,,,
PRU.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,True,,,,
DLTR.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
CF.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,True,True,False,False,False,False,,,,,
NEE.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,True,23.07,,False,False,,False,True,False,,False,False,True,True,False,,,,98.0,
KLAC.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
AME.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,True,False,,,,,
NUE.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
D.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,43.4,,False,False,,False,True,False,,False,False,True,False,False,,,,,
SJM.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,True,,False,False,False,False,False,,,,,
EMR.N,,,,,,,,,True,True,,,True,,False,False,False,,False,True,,,False,False,True,False,True,False,,False,False,True,True,True,,,,,
DVA.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
COIN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMS.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
HPE.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,True,False,,30.39063,19149.0,50.0,
BDX.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,True,False,False,False,,,3529.0,,
MGM.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
HUBB.N,,,,,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,True,True,False,,,9540.03229,,
ALGN.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,True,False,False,,False,False,False,False,False,,,,,
SRE.N,,,,,,,,,True,False,,,False,,False,False,False,,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,42.0,
REGN.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
EFX.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
USB.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
CSGP.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
HCA.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
AVGO.OQ,False,False,False,False,,,,,True,False,,,True,,True,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
DHR.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,False,,,,,
NWSA.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
ERIE.OQ,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
RTX.N,False,False,False,False,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,True,True,,,,,
AAPL.OQ,True,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,38000.0,,
CME.OQ,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ADM.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,True,True,False,True,True,,False,False,False,False,False,,,,,
APD.N,False,False,False,False,,,,,True,False,4736.74107697345,41950000,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,True,,,,,
FANG.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,4.0,,20.0,
WRB.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
AXP.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,False,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
CLX.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,True,False,False,False,,,,,
DOV.N,False,False,False,False,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,True,False,,,,,
FSLR.OQ,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,True,False,False,,,,,
MTB.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,1213000000
FDX.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,True,False,,False,True,False,,False,False,False,False,False,,,,,
TROW.OQ,,,,,,,,,False,False,,,False,,False,True,False,False,False,False,,,False,False,,False,False,True,,False,False,False,False,False,True,,,,
JKHY.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
O.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
MLM.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
RVTY.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,True,False,True,False,,,,,
L.N,,,,,,,,,True,True,,,False,,False,False,False,True,True,False,,,False,True,,False,True,False,,False,False,False,False,False,,,,,
QCOM.OQ,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
IPG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
PHM.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,True,,,,
ULTA.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
KO.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,True,False,False,False,,,,,
CSCO.OQ,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,10366.0,,
WTW.OQ,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
ANET.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,,,
ES.N,,,,,,,,,True,False,,,False,,True,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,6.0,,,
CTAS.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
GPN.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
RSG.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
LIN.OQ,,,,,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,True,True,False,,30.74074,,30.74074,
MCK.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
HLT.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
NFLX.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
FI.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
RF.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
WMT.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,True,True,,True,True,False,,False,False,False,False,False,,,,,
AMGN.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,True,True,False,False,,False,True,False,False,False,,,,,
KIM.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
DDOG.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
DG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,False,,False,False,False,False,False,,,,,
EQR.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
URI.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
TDG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CNC.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
NKE.N,True,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,True,,True,True,False,,False,False,False,False,False,,,,,
AES.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
ELV.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
GWW.N,False,False,False,False,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,True,False,,6.0,,,
K.N,False,True,False,False,100.0,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,True,,False,False,False,False,False,,,,,
GOOGL.OQ,True,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,True,False,True,,,,,
GM.N,True,False,False,False,,,,,True,True,,,False,,True,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,,8.83,
CCI.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,True,,,,
COF.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
C.N,,,,,,,,,True,False,,,False,,False,False,True,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
ODFL.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
A.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,False,False,False,,,,,
MOH.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
GS.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,137000000000
MET.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,38.49,639800000000
WYNN.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
PSA.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CPT.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
GDDY.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
MRNA.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
WDAY.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
BK.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,7600000000
FAST.OQ,,,,,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,True,False,,,,,
LDOS.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,,,False,False,True,False,True,False,,False,False,True,False,True,,,,,
LDOS.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,True,,,,,
ORLY.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
CSX.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
CFG.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
NI.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
MO.N,True,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,True,True,False,False,,False,True,False,False,False,,,,,
DD.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,True,,False,False,True,True,False,,,,,
AEP.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,True,18.14,,False,False,,False,True,False,,False,False,True,True,False,,,,,
HOLX.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,True,False,False,,False,False,False,False,False,,,,,
BX.N,,,,,,,,,False,False,,,False,,False,True,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
BBY.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,204000000.0,,
LHX.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
LHX.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
APA.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
IFF.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,True,True,False,True,True,,False,True,False,False,False,,,,,
CEG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,464000000000
JCI.N,,,,,,,,,True,False,,,False,,True,False,False,,False,True,,,False,False,True,True,True,False,,False,False,True,True,True,,54.0,,,
FE.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
PNC.N,False,False,False,False,,38.0,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,True,,,,3400000000
VZ.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,True,True,,,17829.352,,
NEM.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ROL.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
KEY.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
GIS.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,True,,False,False,False,False,False,,,,,
CMCSA.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,True,,,,
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,True,True,False,False,,False,True,False,False,False,,,,,
EIX.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,,,False,False,,False,True,False,,False,False,True,False,True,,,,,
NWS.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
MU.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
UPS.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
UNP.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
BAC.N,,,,,,,,,True,False,,,False,,False,True,True,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,36800000000
KMX.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
PARA.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,True,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
IP.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,32,False,False,,True,True,False,,False,False,False,False,False,,,,,
MDT.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,True,False,False,False,,,246.0,,
DPZ.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
MMM.N,True,False,False,False,,,,,True,True,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,True,True,True,True,,,,,
CZR.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
UBER.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
INTU.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
OKE.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ADP.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
EQIX.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CHD.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
MTD.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,True,False,,,,,
KDP.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,True,True,False,False,,False,False,False,False,False,,,,,
EBAY.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
PEG.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,59.0,,False,False,,False,True,False,,False,False,True,False,False,,,,,
BIIB.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
CTSH.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
ALB.N,,,,,,,,,True,False,,,False,,True,False,False,,False,False,,,False,False,,False,True,False,True,,True,False,False,False,,,,,
TRGP.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
EXE.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
NCLH.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
PLTR.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
UDR.N,False,False,False,False,,0.0,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
DGX.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CBOE.Z,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
HIG.N,,,,,,,,,True,False,,,False,,False,False,False,False,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,0.0,,,
ACGL.OQ,,,,,,,,,True,False,,,False,,False,True,False,False,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,763000000
NDSN.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
VRSK.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
KMB.OQ,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,100,True,False,True,True,True,False,,False,True,False,False,False,,,,,
PYPL.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CAG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,True,,False,False,False,False,False,,,,,
UHS.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
SYF.N,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
WAT.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,False,,,,,
INCY.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
LRCX.OQ,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,,,
IDXX.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,False,True,False,,,,,
PPG.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,True,True,False,True,,35.0,,,
LKQ.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,True,True,False,False,,False,False,False,False,False,,,,,
BG.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,True,True,False,True,False,True,False,False,False,False,False,,,,,
EOG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
MAR.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,True,,,,
TJX.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
MNST.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
VMC.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,False,,,,,
EW.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ALL.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
BMY.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
VST.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,11.3117,,False,False,,False,True,False,,False,False,True,False,False,,,,0.3,
APH.N,True,False,False,False,,,,,True,False,,,False,,True,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
