Instrument,Board Conflicts of Interest,Board Effectiveness Review,Board Oversight of Health and Safety,Board Related Party Transactions,Chief Legal Officer Report to Board,Code of Conduct Non-Compliance,Code of Conduct Oversight,Compliance Head Report to Board,C-Suite Risk Oversight,Chairperson Independent,Lead Independent Director,Bonus Cap Senior Executives,CEO Claw-Back,Executive Claw-Back,Executive Compensation Risk,Code of Conduct Claims,Targets Board Diversity Percent,Bonus Cap High Paid Staff,Bonus Cap Senior Executives Percent,Targets Board Diversity - Target Set Year,Targets Board Diversity - Target Year,Median Salary Gap,Current CEO Chairman Duality,Board Functions Policy,Corporate Governance Board Committee,Nomination Board Committee,Audit Board Committee,Compensation Board Committee,Board Structure Policy,Policy Board Size,Policy Board Independence,Policy Board Diversity,Policy Board Experience,Policy Executive Compensation Performance,Policy Executive Compensation ESG Performance,Policy Executive Retention,Compensation Improvement Tools,Internal Audit Department Reporting,Succession Plan,External Consultants,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee Expertise,Audit Committee NonExecutive Members,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Nomination Committee Independence,Nomination Committee Mgt Independence,Nomination Committee Involvement,Nomination Committee NonExecutive Members,Board Attendance,Number of Board Meetings,Board Meeting Attendance Average,Committee Meetings Attendance Average,Board Size More Ten Less Eight,Board Size,Board Background and Skills,"Board Gender Diversity, Percent","Board Specific Skills, Percent",Average Board Tenure,Non-Executive Board Members,Independent Board Members,Strictly Independent Board Members,CEO Chairman Duality,CEO Board Member,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
ARE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEN.OQ,True,True,False,True,False,False,False,False,False,True,False,False,True,True,True,,,,,,,262.1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,87.0,87.0,0,10,True,40.0,45.4545454545455,4.38636363636364,81.8181818181818,81.8181818181818,54.5454545454545,False,True,False,1.0,True,999,1,True,False,52311000,25291400,True,False,False,True,3698800,1,False,,,20.0,25.0,,,15671.3600958658,20.0,10.0,10.0,,80.0,
LLY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRMN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISRG.OQ,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,,,,187.5,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,75.0,75.0,2,12,True,41.6666666666667,57.1428571428571,9.03571428571429,85.7142857142857,85.7142857142857,50.0,False,True,False,0.714285714285714,True,999,1,True,False,51658101,18196432,True,False,False,True,3732454,1,False,,,,10.0,,,6185.04340225811,41.6,16.67,8.33,8.33,58.34,8.33
AVB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBRE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINF.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EA.OQ,True,True,False,True,False,False,True,False,True,False,True,True,True,True,True,,,,200.0,,,159.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,88.0,88.0,0,8,True,37.5,44.4444444444444,8.86111111111111,88.8888888888889,88.8888888888889,44.4444444444444,True,True,True,1.11111111111111,True,999,1,True,False,62578200,20659000,True,False,True,True,2436470,1,False,,,,28.5714285714286,,,8426.90546727713,37.5,,12.5,25.0,62.5,
TMUS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CB.N,True,True,False,True,False,True,False,False,True,False,True,True,True,True,True,,,,100.0,,,477.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,3,13,True,23.0769230769231,71.4285714285714,10.5535714285714,92.8571428571429,92.8571428571429,42.8571428571429,True,True,True,0.714285714285714,True,999,1,True,False,66094956,30138094,True,False,True,True,4474540,1,False,,,15.3846153846154,7.14285714285714,,,1185.4959553746,,,,,,
TXN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLZ.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BALL.N,True,True,False,True,False,True,True,False,True,False,True,True,True,True,False,,,,200.0,,,156.0,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,,True,,100.0,True,0.0,100.0,False,6,75.0,75.0,1,11,True,36.3636363636364,50.0,8.52083333333333,91.6666666666667,91.6666666666667,66.6666666666667,True,True,True,1.08333333333333,False,999,3,True,False,26455796,12329337,True,False,False,True,3158686,,False,,,,45.4545454545455,,,2242.9670199237,30.0,,,,,
PFG.OQ,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,,,,375.0,,,216.0,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,,True,,100.0,True,0.0,100.0,False,11,75.0,75.0,2,12,True,41.6666666666667,91.6666666666667,7.66666666666667,91.6666666666667,91.6666666666667,83.3333333333333,True,True,True,1.16666666666667,False,999,3,True,False,39037356,16438184,True,False,True,True,3634549,1,False,,,8.33333333333333,36.3636363636364,,,2489.57966365439,,,,,,
KEYS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL.N,True,True,False,True,False,False,False,False,True,False,True,True,True,True,True,,,200,200.0,,,464.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,,,3,13,True,38.4615384615385,64.2857142857143,10.0,78.5714285714286,78.5714285714286,50.0,True,True,True,0.714285714285714,True,999,1,True,True,44885579,18288879,True,False,True,True,2724694,1,False,,,,40.0,,,6965.91641318518,23.0,,,,,
JPM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO.OQ,True,True,False,True,False,True,True,False,False,False,True,True,True,True,True,,,,300.0,,,,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,10,75.0,75.0,0,10,True,30.0,40.0,8.925,90.0,80.0,50.0,True,True,True,0.4,True,999,1,True,False,19602000,11354700,True,False,False,True,3010800,1,False,,,,25.0,,,3663.99371950878,,,,,,
CDW.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMD.N,True,True,False,True,False,True,True,False,True,False,True,True,False,True,True,,,,200.0,,,179.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,100.0,100.0,0,10,True,30.0,80.0,9.22222222222222,90.0,80.0,50.0,True,True,True,0.2,False,999,1,True,False,26636897,14120829,True,False,False,True,3474426,1,False,,,,16.6666666666667,,,5685.20992372522,27.28,18.18,,9.1,72.72,
LNT.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COO.OQ,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,,,,200.0,,,394.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,0,8,True,50.0,77.7777777777778,8.25,88.8888888888889,88.8888888888889,66.6666666666667,True,True,True,0.888888888888889,True,999,1,True,False,30496223,15427631,True,False,True,True,2604926,1,False,,,,14.2857142857143,,,7828.77830261334,14.29,,,14.29,85.71,
CMG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCAR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNRC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHTR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PWR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM.N,True,True,False,True,False,True,True,False,True,False,True,True,True,True,False,,,,200.0,,,304.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,80.0,80.0,2,12,True,33.3333333333333,61.5384615384615,7.28846153846154,84.6153846153846,84.6153846153846,61.5384615384615,True,True,True,1.15384615384615,True,999,1,True,False,50341849,20237916,True,False,True,True,4033392,,False,,,66.6666666666667,14.2857142857143,,8.33333333333333,1329.05245789112,,,,,,
SNA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAL.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLDR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBHT.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNR.N,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,,,,,,,171.0,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,True,5,100.0,100.0,0,10,True,40.0,70.0,8.475,90.0,90.0,60.0,False,True,False,0.8,True,999,1,True,False,21907991,10769964,True,False,False,True,3191276,1,False,,,,30.0,,,5365.92314098168,,,,,,
CRL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DECK.N,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,,,,,,,222.0,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,85.7143,True,True,100.0,100.0,True,100.0,,False,,,False,6,80.0,80.0,0,10,True,40.0,30.0,6.125,90.0,90.0,60.0,False,True,False,1.4,True,999,1,True,False,23237100,11391500,True,False,False,True,2699470,0,False,,,,33.3333333333333,,,6406.18753945783,50.0,,,,,
HPQ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGT.N,True,True,False,True,False,True,False,False,False,False,True,True,True,True,True,,,,150.0,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,80.0,80.0,3,13,True,38.4615384615385,64.2857142857143,6.80357142857143,92.8571428571429,92.8571428571429,78.5714285714286,True,True,True,1.35714285714286,True,20,1,True,False,36902500,17664900,True,False,False,True,4078050,1,False,,,,40.0,,,338.182734604106,38.0,0.0,15.0,23.0,62.0,0.0
NTAP.OQ,True,True,False,True,False,True,True,False,False,True,False,True,True,True,False,,,,200.0,,,74.0,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,0,9,True,33.3333333333333,55.5555555555556,8.83333333333333,88.8888888888889,88.8888888888889,55.5555555555556,False,True,False,1.0,True,999,1,True,False,30905900,11370400,True,False,True,True,2931270,,False,,,,20.0,,,4857.89060044011,22.22,22.22,,,77.78,
OXY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TER.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR.N,True,True,False,True,False,True,True,False,True,False,True,True,True,False,False,,,,200.0,,,199.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,100.0,100.0,1,11,True,36.3636363636364,50.0,9.27083333333333,83.3333333333333,83.3333333333333,50.0,True,True,True,1.5,True,999,1,True,False,29615888,14251992,True,False,True,True,3062354,0,False,,,,18.1818181818182,,,4551.52886211348,30.0,10.0,20.0,,70.0,
EMN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZO.N,True,True,False,True,False,False,False,False,True,False,True,False,True,True,False,,,,,,,300.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,75.0,75.0,1,11,True,27.2727272727273,54.5454545454545,10.25,81.8181818181818,81.8181818181818,36.3636363636364,True,True,True,0.818181818181818,True,999,1,True,False,40081769,9198465,True,False,False,True,2585000,0,False,,,,21.4285714285714,,,2167.72244728957,22.2,,,,,
TEL.N,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,,,,200.0,,,589.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,1,11,True,36.3636363636364,50.0,7.54166666666667,83.3333333333333,75.0,58.3333333333333,True,True,True,1.75,True,999,1,True,False,36188698,16843687,True,False,True,True,3278594,,False,,,27.2727272727273,12.5,,16.6666666666667,2283.91909119596,33.33,,8.33,,66.67,25.0
FRT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTRS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAH.N,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,,,,,,,457.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,2,12,True,50.0,71.4285714285714,6.35714285714286,92.8571428571429,92.8571428571429,64.2857142857143,False,True,False,1.21428571428571,True,999,1,True,False,49571925,25650709,True,False,False,True,3795090,1,False,,,,57.1428571428571,,,218.545080612096,20.0,10.0,10.0,,80.0,
MKC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX.N,True,True,False,True,False,True,True,False,True,True,False,True,True,True,True,,,,125.0,,,139.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,0,10,True,30.0,60.0,6.95,90.0,90.0,70.0,False,True,False,0.4,False,999,3,True,False,16322068,9371468,True,True,True,True,2540000,3,False,,,,50.0,,,4993.29050416055,30.0,,20.0,10.0,70.0,
VLO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPD.N,True,True,True,True,False,True,True,False,True,True,False,False,False,True,False,,,,,,,150.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,0,9,True,33.3333333333333,66.6666666666667,8.52777777777778,88.8888888888889,77.7777777777778,55.5555555555556,False,True,False,0.555555555555556,True,999,1,True,False,26272793,8083891,True,False,True,True,2854408,0,False,,,,25.0,,,2478.44496234381,42.0,,,,,
LH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRI.N,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,,,,200.0,,,527.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,0,9,True,33.3333333333333,80.0,7.775,80.0,80.0,70.0,True,True,True,1.4,True,999,1,True,False,26678637,12004427,True,False,False,True,2961160,1,False,,,,23.0769230769231,,,2342.28595258999,22.23,,,,77.77,22.23
MAA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JNJ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COR.N,True,True,False,True,False,True,True,False,False,False,True,False,True,True,False,,,,,,,210.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,16,75.0,75.0,1,11,True,36.3636363636364,75.0,8.72916666666667,91.6666666666667,83.3333333333333,50.0,True,True,True,0.25,True,999,1,True,False,49721599,18475171,True,False,True,True,3228782,1,False,,,9.09090909090909,50.0,,,169.144903973365,27.27,9.09,18.18,,72.73,
SHW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBAC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPWR.OQ,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,,,,400.0,,,384.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,75.0,75.0,1,7,True,28.5714285714286,50.0,16.25,87.5,87.5,25.0,True,True,True,0.125,False,999,3,True,False,51260932,18979292,True,False,True,True,2399292,1,False,,,14.2857142857143,20.0,,,23225.4687146029,71.0,57.0,,14.0,29.0,
COP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXPI.OQ,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,92,20,,200.0,2023,2025,441.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,0,10,True,40.0,100.0,5.25,90.0,90.0,80.0,False,True,False,1.4,True,999,1,True,False,37998807,20694772,True,False,True,True,3294377,1,False,,,100.0,20.0,,100.0,3012.43118756937,,,,,,
