Instrument,Audit Rotation,Disclosure of Voting Results,Shareholder Director Votes,AGM Date,AGM Notice Filing Date,Exchange Rate to USD,Sales in USD,Shareholder Rights Policy,Policy Equal Voting Right,Policy Shareholder Engagement,Dual Class Stock,Different Voting Right Share,Equal Voting Rights,Equal Shareholder Rights,Voting Cap,Voting Cap Percentage,Minimum Number of Shares to Vote,Director Election Majority Requirement,Shareholders Vote on Executive Pay,Public Availability Corporate Statutes,Veto Power or Golden share,State Owned Enterprise SOE,Anti Takeover Devices Above Two,Poison Pill,Poison Pill Adoption Date,Poison Pill Expiration Date,Unlimited Authorized Capital or Blank Check,Classified Board Structure,Staggered Board Structure,Supermajority Vote Requirement,Golden Parachute,Limited Shareholder Rights to Call Meetings,Elimination of Cumulative Voting Rights,Pre-emptive Rights,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
ON.OQ,,,,,,1,6739800000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,False,True,True,True,True,False,False,1.54545454545455,True,999,1,True,False,36915200,12825600.0,True,False,True,True,3003350,0,False,,,,0.0,,,5477.19516899611,20.0,20.0,,,80.0,
AIG.N,,,,,,1,52334000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,True,1.0,True,999,1,True,False,88259300,21905200.0,True,False,True,True,4370600,0,False,,,,28.5714285714286,,,1686.46195589865,20.0,,20.0,,80.0,
AIZ.N,,,,,,1,10187800000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,False,True,True,True,True,False,False,0.583333333333333,True,999,1,True,False,27052800,11504800.0,True,True,False,True,3327710,3,False,,,,28.5714285714286,,,2655.41137438898,25.0,,,,,
CARR.N,,,,,,1,20613000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,,True,1.22222222222222,True,999,1,True,False,34333300,14892800.0,True,False,True,True,2685220,,False,,,,10.0,,,1665.61393295493,13.0,,,,,
EVRG.OQ,,,,,,1,5586700000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,0.466666666666667,True,999,1,True,False,30478600,11138100.0,True,False,True,True,3295110,0,False,,,,27.2727272727273,,,5455.56410761272,15.0,,5.0,4.0,85.0,6.0
SMCI.OQ,,,,,,1,3557422000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,8,,,,True,False,True,True,False,True,True,False,True,0.2,False,999,3,True,False,21793561,18098671.0,True,False,False,True,2544965,1,False,,,,16.6666666666667,,,6126.22314698678,,,,,,
COST.OQ,False,True,True,,,1,226954000000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,5,,,,True,False,False,True,True,True,True,False,False,0.636363636363636,True,999,1,True,False,33129160,9905070.0,True,True,True,True,2459952,3,False,,,,7.14285714285714,True,,145.973016558422,9.09,,,,90.91,9.09
MCO.N,,,,,,1,6218000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,False,False,True,True,True,True,,False,True,1.08333333333333,False,999,1,True,False,21974400,9750160.0,True,False,True,True,3631370,1,False,,,,33.3333333333333,,,3533.99807011901,30.0,,10.0,10.0,70.0,10.0
DIS.N,False,True,True,,,1,67418000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,True,,,True,False,False,True,True,True,True,False,True,0.833333333333333,True,15,1,True,False,133813031,45899796.0,True,False,True,True,3164415,0,True,1,,,36.3636363636364,True,,1984.82647067549,36.0,,,,,
LULU.OQ,False,True,True,,,1,4401879000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,True,False,True,True,True,False,False,0.909090909090909,False,999,3,True,False,20679843,10590106.0,False,False,False,True,2165721,1,False,,,,66.6666666666667,,,4697.95807653959,,,,,,
PAYX.OQ,False,True,True,,,1,4611700000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,False,False,False,False,True,True,True,False,True,1.1,True,999,1,True,False,24053128,11025026.0,True,False,False,True,2738353,1,False,,,,22.2222222222222,,,5215.67491380619,10.0,,,,,
WSM.N,,,,,,1,6783190000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,,False,1.625,True,10,1,True,False,49318700,24133500.0,True,False,False,True,1619710,1,False,,,,50.0,,,7270.72365656866,26.37,14.43,3.48,3.98,73.63,4.48
AMD.OQ,False,True,True,,,1,16434000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,True,True,True,True,False,False,1.5,True,999,1,True,False,60215500,29498100.0,True,False,True,True,2371480,1,False,,,,12.5,,,3664.08056468297,20.0,20.0,,,80.0,
REG.OQ,,,,,,1,1166160000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,True,1.0,True,999,1,True,False,16525500,7026320.0,True,False,True,True,2352680,1,False,,,,20.0,,,14170.8684914591,9.0,,9.0,,91.0,
DHI.N,False,True,True,,,1,27774200000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,True,,,,False,False,True,True,True,True,False,True,0.285714285714286,True,999,1,True,False,99581800,50553900.0,True,True,False,True,1080650,5,False,,,,0.0,,,3585.40660037013,14.29,,,,,
TTD.OQ,,,,,,1,1196470000,True,False,True,True,True,False,False,False,100.0,True,False,True,True,False,False,10,,,,True,False,True,True,True,True,True,,True,0.666666666666667,False,999,3,True,False,863908000,834969000.0,True,False,False,True,1520500,1,False,,,,25.0,,,722047.355972151,0.0,,,,100.0,
TRV.N,,,,,,1,34818000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,1.85714285714286,True,999,1,True,False,43358200,19853700.0,True,False,True,True,3262140,1,False,,,,23.0769230769231,,,1245.28117640301,15.0,,,,85.0,15.0
MOS.N,,,,,,1,12357400000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,False,True,True,True,False,False,1.0,True,999,1,True,False,26815700,12297000.0,True,False,True,True,2813280,1,False,,,8.33333333333333,20.0,,,2170.01149109036,,,,,,
WDC.OQ,,,,,,1,16922000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,1.125,True,999,1,True,False,50046600,17093400.0,True,False,False,True,2572400,2,False,,,,14.2857142857143,,,2957.48729464602,22.0,,,,,
VTR.N,,,,,,1,3828010000,True,True,True,False,False,False,False,True,9.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,0.916666666666667,True,999,1,True,False,38315000,14263700.0,True,False,True,True,3185340,2,False,,,,33.3333333333333,,,10009.1170085763,18.18,,,,,
IVZ.N,,,,,,1,6894500000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,,False,False,2.14285714285714,True,999,1,True,False,33813500,12897800.0,True,False,False,True,4096620,1,False,,,53.8461538461538,11.1111111111111,,,4904.41656392777,,,,,,
ZBRA.OQ,,,,,,1,5627000000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,8,,,,True,False,True,True,True,True,True,False,False,0.5,False,999,3,True,False,26636400,13589600.0,True,False,False,True,2221820,0,False,,,,30.0,,,4733.67691487471,22.0,11.11,11.11,,77.78,
AMAT.OQ,False,True,True,,,1,23063000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,False,0.666666666666667,True,999,1,True,False,68641300,35265600.0,True,False,True,True,3450000,0,False,,,,12.5,,,2976.25200537658,30.0,30.0,,,70.0,
STX.OQ,,,,,,1,10681000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,True,True,True,,,True,0.818181818181818,True,999,1,True,False,24608700,11641200.0,True,False,False,True,3950830,1,False,,,9.09090909090909,12.5,,,2303.96966576163,27.27,18.18,9.09,,72.73,
FDS.N,,,,,,1,1591450000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,True,True,True,True,,False,False,0.5,False,999,3,True,False,14149600,5468750.0,True,False,True,True,1042020,0,False,,,,37.5,,,8891.01134185805,11.11,11.11,,,88.89,
KVUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYK.N,False,True,True,,,1,18449000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,True,True,,False,True,1.1,True,999,1,True,False,39549171,18563214.0,True,False,True,True,2994696,1,False,,,,22.2222222222222,,,2143.70269391295,50.0,30.0,20.0,,50.0,
DELL.N,,,,,,1,86670000000,True,False,True,True,True,False,False,False,100.0,False,False,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,1.71428571428571,True,999,1,True,False,43957000,15057700.0,True,True,False,True,1324770,4,False,,,14.2857142857143,33.3333333333333,,,507.176647052036,,,,,,
VRSN.OQ,,,,,,1,1327580000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,,True,True,True,False,True,0.333333333333333,True,999,1,True,False,20468700,10118300.0,True,False,False,True,2707030,0,False,,,,0.0,,,15418.0539025897,12.5,,12.5,,87.5,
TECH.OQ,False,True,False,,,1,1105599000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,True,True,True,False,False,0.888888888888889,True,999,1,True,False,31485862,15370548.0,True,False,False,True,2393652,1,False,,,,20.0,,,28478.5550638161,11.0,11.0,,,89.0,
NVR.N,,,,,,1,8970060000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,True,0.916666666666667,True,999,1,True,False,8778750,4162400.0,True,True,False,True,1054000,4,False,,,,0.0,,,978.672383462318,,,,,,
JBL.N,True,True,True,,,1,33478000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,0.8,True,999,1,True,False,38287206,16435268.0,True,False,False,True,2449884,,False,,,,14.2857142857143,,,1143.65272716411,,,,,,
XYZ.N,,,,,,1,17661200000,True,False,True,True,True,False,False,False,100.0,False,False,True,True,False,False,10,,,,True,False,True,True,True,True,True,,True,0.666666666666667,False,999,3,True,False,38241800,10235700.0,True,False,False,True,3360040,1,False,,,,66.6666666666667,,,2165.30020610151,,,,,,
LOW.N,False,True,True,,,1,89597000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,False,,,True,False,False,True,True,True,True,False,False,1.35714285714286,True,999,1,True,False,61565455,23075881.0,True,False,False,True,3074535,0,False,,,7.69230769230769,30.0,,,687.137459959597,36.0,,,,,
BSX.N,,,,,,1,11888000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,2.18181818181818,True,999,1,True,False,31686000,16064000.0,True,False,True,True,2967890,1,False,,,,18.75,,,2665.37685060565,30.0,,,,,
SYY.N,True,True,True,,,1,68636146000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,False,False,False,False,True,True,True,False,False,1.06666666666667,True,999,1,True,False,37500332,13656506.0,True,False,True,True,3335018,1,False,,,8.33333333333333,30.7692307692308,,,546.36418542498,18.0,,,,,
FCX.N,,,,,,1,22845000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,True,,,True,False,False,True,True,True,,False,True,2.0,True,999,1,True,False,31372300,19111900.0,True,False,True,True,2552040,1,False,,,9.09090909090909,25.0,,,1373.26767345152,,,,,,
MAS.N,,,,,,1,8375000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,9,True,,,True,False,True,True,True,True,,False,False,1.18181818181818,False,999,3,True,False,26174700,13410800.0,True,True,False,True,2646410,3,False,,,,14.2857142857143,,,3125.33731343284,20.0,,,,,
BEN.N,,,,,,1,8425500000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,3,,,,True,False,False,False,True,True,,False,True,1.64285714285714,True,999,1,True,False,32340400,9862160.0,True,False,True,True,2087750,,False,,,,22.2222222222222,,,3838.39534745712,27.3,,,,,
META.OQ,False,True,True,,,1,117929000000,True,False,True,True,True,False,False,False,100.0,False,False,True,True,True,False,8,,,,True,False,False,True,True,True,True,False,True,1.11111111111111,True,999,1,True,False,141892000,35248900.0,True,True,False,True,5537540,4,False,,,,42.8571428571429,,,1203.19853471156,40.0,10.0,20.0,10.0,60.0,
PAYC.N,False,True,False,,,1,1375218000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,10,,,,True,False,True,True,True,True,True,False,True,0.375,False,999,3,True,False,26917092,9337304.0,True,False,True,True,2152016,1,False,,,,20.0,,,19572.9637046636,25.0,,,,,
EXPE.OQ,False,True,True,,,1,11667000000,True,False,True,True,True,False,False,False,100.0,True,False,True,True,False,False,7,,,,True,False,False,False,True,True,True,True,False,0.75,True,999,1,True,True,39813890,16403953.0,True,False,False,True,2679920,1,False,,,,20.0,,,3412.52164223879,50.0,8.333,8.333,16.667,50.0,16.667
RJF.N,,,,,,1,9910000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,True,1.0,True,12,1,True,False,33528600,13901000.0,True,False,False,True,2536680,1,False,,,,6.25,,,3383.30978809284,33.0,,,,,
CL.N,True,True,True,,,1,17421000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,3,,,,True,False,False,False,True,True,,False,True,1.81818181818182,True,999,1,True,False,31801300,15458200.0,True,True,True,True,2708330,3,False,,,,44.4444444444444,,,1825.45778083922,,,,,,
VICI.N,True,True,True,,,1,1509570000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,True,True,True,True,False,False,0.857142857142857,True,999,1,True,False,17906100,7662890.0,True,False,False,True,1575000,,False,,,,25.0,,,11861.7222122856,14.3,,14.3,,85.7,
UNH.N,True,True,True,,,1,287597000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,True,True,True,False,True,0.818181818181818,True,999,1,True,False,75043800,18433100.0,True,False,True,True,3430810,0,False,,,10.0,28.5714285714286,,,260.933876222631,30.0,,,,,
ARE.N,,,,,,1,2114150000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,0.555555555555556,True,999,1,True,False,58501000,12701400.0,True,True,True,True,2532020,3,False,,,,7.69230769230769,,,27671.168081735,12.5,,,,87.5,12.5
GEN.OQ,False,True,True,,,1,2551000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,2,,,,,False,False,False,True,True,,,False,1.27272727272727,True,999,1,True,False,29835500,13829600.0,True,False,False,True,2645410,0,False,,,22.2222222222222,25.0,,,11695.6095648765,33.0,,,,,
LLY.N,False,True,False,,,1,28318400000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,9,True,,,True,False,True,True,True,True,True,False,True,1.06666666666667,False,999,3,True,False,49180400,21510000.0,True,False,False,True,4113620,0,False,,,7.69230769230769,33.3333333333333,,,1736.69416351206,46.0,,,,,
DAY.N,,,,,,1,1024200000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,8,,,,True,False,True,True,True,True,True,,True,1.33333333333333,False,999,1,True,False,26450100,10626700.0,True,True,True,True,2466750,3,False,,,11.1111111111111,25.0,,,25825.1318101933,10.0,10.0,,,90.0,
GRMN.N,False,False,False,,,1,4982800000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,False,False,False,True,True,True,True,True,True,0.166666666666667,True,999,1,True,False,7817370,,True,False,True,True,940224,,False,,,,0.0,,,1568.87091595087,,,,,,
PODD.OQ,,,,,,1,1098800000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,True,True,True,True,,False,False,1.18181818181818,False,999,3,True,False,20066200,9723270.0,True,True,False,True,2666530,3,False,,,,12.5,,,18261.9220968329,,,,,,
ISRG.OQ,False,True,True,,,1,6222200000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,True,True,True,True,False,False,0.727272727272727,True,999,1,True,False,30288828,10345077.0,True,False,True,True,2993072,1,False,,,,18.1818181818182,,,4867.86474237408,18.19,9.1,9.09,,81.81,
AVB.N,False,True,True,,,1,2294850000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,0.692307692307692,True,999,1,True,False,44354700,16377700.0,True,False,True,True,2659750,1,False,,,,22.2222222222222,,,19327.9299300608,17.0,,17.0,,83.0,
TPR.N,,,,,,1,5746300000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,True,True,True,True,False,True,1.09090909090909,True,999,1,True,False,31205400,12548600.0,True,False,True,True,2138110,1,False,,,,55.5555555555556,,,5430.52050884917,40.0,,,,60.0,40.0
CBRE.N,,,,,,1,27746000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,False,True,True,False,False,0.75,True,12,1,True,False,44360000,13908100.0,True,False,False,True,2759240,1,False,,,,28.5714285714286,,,1598.78901463274,40.0,10.0,10.0,20.0,60.0,
CINF.OQ,,,,,,1,9630000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,False,False,False,True,True,True,True,False,True,0.2,True,999,1,True,False,19215400,6490770.0,True,True,False,True,2806950,3,False,,,,30.7692307692308,,,1995.36863966771,,,,,,
WMB.N,,,,,,1,10627000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,False,0.923076923076923,True,999,1,True,False,29906700,13759500.0,True,False,True,True,3879980,0,False,,,,10.0,,,2814.21850004705,0.0,,,,100.0,
EA.OQ,True,True,True,,,1,5629000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,,False,True,1.33333333333333,True,999,1,True,False,81533100,39165800.0,True,False,False,True,2815650,1,False,,,,25.0,,,14484.4732634571,38.0,,,,,
TMUS.OQ,False,True,True,,,1,80118000000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,True,False,6,,,,True,False,False,True,True,True,True,False,False,0.941176470588235,True,999,1,True,False,71060100,22610700.0,True,False,False,True,2638780,1,False,,,6.66666666666667,16.6666666666667,,,886.943009061634,28.6,,,,,
CB.N,True,True,True,,,1,43097000000,True,True,True,False,False,False,False,True,10.0,False,True,True,True,False,False,8,,,,True,False,False,True,True,True,True,False,True,0.928571428571429,True,999,1,True,False,57746327,25152070.0,True,False,True,True,4145643,0,False,,,23.0769230769231,0.0,,,1339.91523771956,7.69,,,,,
TXN.OQ,False,True,True,,,1,18344000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,1.5,True,999,1,True,False,46808700,19195400.0,True,True,False,True,3387300,4,False,,,,26.6666666666667,,,2551.71718273005,25.0,8.0,8.0,8.0,75.0,1.0
MDLZ.OQ,False,True,True,,,1,28720000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,,True,True,True,False,True,1.53846153846154,True,15,1,True,False,35608700,16128300.0,True,False,True,True,3500470,0,False,,,8.33333333333333,27.2727272727273,,,1239.85724233983,8.3,,8.3,,91.7,
BRO.N,,,,,,1,3051400000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,True,,,False,False,False,False,True,True,True,False,True,0.307692307692308,True,999,1,True,False,23233600,9201040.0,True,False,False,True,3260820,0,False,,,,9.09090909090909,,,7614.07878350921,8.0,,8.0,,92.0,
BALL.N,False,True,False,,,1,13372000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,True,True,True,True,True,False,True,1.0,False,999,3,True,False,27577996,9355972.0,True,True,False,True,2941022,4,False,,,,11.1111111111111,,,2062.36883039186,36.0,,,,,
PFG.OQ,False,True,False,,,1,13883300000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,9,,,,True,False,True,True,True,True,True,False,True,1.14285714285714,False,999,3,True,False,32592472,13804149.0,True,False,True,True,3642505,1,False,,,7.69230769230769,36.3636363636364,,,2347.60265931011,30.0,,15.0,15.0,70.0,
