Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
EXC.OQ,B-,B-,54.6944246231551,54.6944246231551,100.0,B-,B,B-,52.7059461485691,61.8342709235993,52.0151162211066,C-,B+,B-,B-,D-,B,A+,B-,B+,A+,32.1596244131455,70.2272727272727,51.4492753623188,52.1645021645022,7.10382513661202,62.987012987013,97.7272727272727,51.3893083660526,72.7423739051646,97.6969292389853
BR.N,A-,A-,75.8034396996056,75.8034396996056,100.0,A-,B+,B+,81.7108018008275,69.9461139127375,73.3877679405202,A-,A+,C,B+,A,A+,B,B+,A-,C,81.993006993007,93.4294871794872,38.5321100917431,71.2885154061625,87.2623574144487,96.218487394958,65.6342182890855,72.7627020785219,82.7800230946882,36.612309310889
EMN.N,A-,A-,82.4721458733294,82.4721458733294,100.0,A-,A-,A,82.369628215048,81.0793343438421,83.3588564427747,A-,A-,A+,A-,A-,B+,A+,A+,C,A,77.9693486590038,77.3550724637681,94.4186046511628,81.0104529616725,80.1401869158879,74.0418118466899,97.7443609022556,93.3403805496829,34.6270009060707,89.452603471295
AZO.N,B+,B+,67.0598276758541,67.0598276758541,100.0,A-,B,C+,78.8423624737326,63.4372892958975,48.121493773815,B-,B+,D-,B+,B-,A,A,B,B,B+,54.126213592233,70.049504950495,7.72357723577236,74.1735537190083,55.7591623036649,89.4628099173554,86.304347826087,63.1206697459584,60.0894919168591,70.0420831141504
TEL.N,B+,B+,73.8167645940841,73.8167645940841,100.0,A,C+,A-,85.8466431172868,49.0547619047619,82.8395602011505,A+,B+,A-,A,A,A+,C,C+,C,A,99.609375,67.8294573643411,77.710843373494,86.734693877551,91.1504424778761,98.2993197278911,39.568345323741,45.5357142857143,34.8214285714286,88.0
FRT.N,A-,A-,79.5531777571258,79.5531777571258,100.0,B+,A,A-,70.3039664355539,84.3571649679018,82.8788873542972,A,A-,A-,A-,B-,A,C,A+,C+,A,88.0327868852459,77.6923076923077,81.712962962963,78.8251366120219,55.609756097561,84.6994535519126,40.9763313609467,95.4545454545455,42.8118393234672,91.1882510013351
DUK.N,B+,B+,68.1548294666791,68.1548294666791,73.9130434782609,B+,B,B+,72.7629383367088,59.2495702515263,69.8693692808638,B,A-,B,A-,A-,A,D,B-,B+,B+,61.2676056338028,82.9545454545455,63.0434782608696,80.7359307359307,78.9617486338798,90.2597402597403,15.4040404040404,52.8088190878889,73.4672304439746,70.1268357810414
KMI.N,A,A,87.5888882676902,87.5888882676902,100.0,A,A-,A,91.0485769735207,79.8550098745708,90.0004016108751,A-,A+,A,A+,A+,A,B+,A,C-,A+,80.5147058823529,98.9864864864865,87.8048780487805,95.3703703703704,94.2982456140351,91.0493827160494,68.7919463087248,90.289942615524,33.1772878284506,97.6969292389853
DVN.N,B-,B-,57.9531462097104,57.9531462097104,100.0,B+,B-,C+,68.4487844897657,52.762518217854,48.73046875,A-,B-,D-,B+,A,B,C-,C+,A,B-,81.25,54.4921875,0.0,71.0820895522388,84.4919786096257,62.8731343283582,30.2083333333333,41.7245545152522,87.0582905466626,56.5086782376502
RCL.N,B,B,65.6858924198091,64.9858033527617,64.2857142857143,B,C+,A-,66.5260664391099,50.0,81.7143717429846,A-,A+,D-,A-,A-,A,C+,C+,C+,C+,78.4653465346535,98.8532110091743,0.0,78.1853281853282,81.3664596273292,85.9073359073359,43.3333333333333,50.0,50.0,50.0
VTRS.OQ,B+,C+,69.3701088426734,48.1850544213367,27.0,A,C,B+,89.3733401748404,39.2732334679737,69.6471417145903,A,B+,D-,A,A-,A+,A+,D+,A-,A,86.4055299539171,74.2424242424242,0.0,85.5053191489362,81.9444444444444,96.8085106382979,97.316384180791,17.0492298399275,79.9003322259136,89.452603471295
CAH.N,A-,B-,77.5949546019911,50.929830242172,24.2647058823529,B+,A,B+,74.8793619862631,84.0532499000769,74.3222368745319,A-,B+,B,A-,A-,A-,B-,A,A-,A,82.4275362318841,69.6043165467626,61.4583333333333,83.0445544554455,80.8755760368664,80.0742574257426,50.2583979328165,86.5040415704388,75.0721709006928,85.2709100473435
MKC.N,B+,B+,71.9511656573709,71.9511656573709,100.0,B,B,A,64.1086717171888,64.9054647446302,90.6746089891382,A+,A,A,B+,C+,A+,B,B+,C,B+,95.8471760797342,86.3036303630363,86.6666666666667,69.0119760479042,42.570281124498,92.3423423423423,61.3636363636364,72.2289338568408,37.012987012987,70.1268357810414
IEX.N,B-,B-,54.332202666236,54.332202666236,100.0,C+,B+,B-,44.4165281184487,70.2059878739726,51.9378408879269,B,D+,B,B,C,B+,D-,A,D,B-,64.5918367346939,19.8544698544699,61.8072289156626,61.0185185185185,38.8009049773756,72.8703703703704,6.92007797270955,91.209584295612,12.1391454965358,52.2882693319306
VLO.N,B,B,66.4759057279621,66.3629528639811,66.25,B+,A-,B,66.7488591576577,77.2096786789245,58.8255376139266,C-,B+,A-,B+,B+,A,C-,A-,B-,A+,32.9741379310345,70.8984375,79.6296296296296,70.7089552238806,69.7860962566845,83.7686567164179,30.2083333333333,80.7762005436424,55.1344004832377,92.4899866488652
EXPD.N,B,B,58.577880933994,58.577880933994,100.0,B-,B+,B-,52.9180617838422,67.7796211750308,57.0412348124612,B+,B-,B-,C+,C-,B,A-,B,A,B,67.2297297297297,53.1446540880503,51.9230769230769,46.7261904761905,29.3388429752066,59.5238095238095,78.3018867924528,63.3227482678984,87.8608545034642,59.9421357180431
LH.N,B,B,65.4199360120246,65.4199360120246,100.0,A-,C+,B-,82.8944153647182,48.7038202686975,56.9134170522142,B,B+,D-,B+,A,A,A,C+,B-,C,61.7647058823529,70.2247191011236,0.0,69.4244604316547,90.4761904761905,88.1294964028777,83.7209302325581,48.2180610087587,58.0036242826941,37.1829105473965
SW.N,A,A,83.6916859468609,83.6916859468609,100.0,A-,A+,A-,82.3802159096481,95.9523809523809,77.1448499336593,B-,A+,A+,A-,A,A+,B,A+,A,A+,52.4193548387097,93.0769230769231,92.9824561403509,80.1470588235294,85.5932203389831,99.2647058823529,60.15625,99.1071428571429,84.8214285714286,96.875
DRI.N,C+,C+,48.1214983312225,48.1214983312225,100.0,B+,C-,C,69.9157943118135,26.1576212471132,36.2019795681366,B-,D+,D-,B+,C+,B,A,C,D+,D-,57.9295154185022,18.6974789915966,0.0,71.4539007092199,47.3118279569892,59.2198581560284,85.1351351351351,33.9058891454965,17.7684757505774,0.0
MAA.N,B+,B+,67.2030658153249,67.2030658153249,100.0,A-,B+,B-,75.8115055157868,72.0171127865108,56.1489955096513,B,B,C-,B+,C-,A,A,B+,B+,B+,58.8524590163934,60.7692307692308,28.0092592592593,67.896174863388,29.2682926829268,84.6994535519126,87.7218934911243,73.0745998187859,69.7523406825732,70.1268357810414
JNJ.N,A,C+,84.6579023286487,42.839155245957,1.02040816326531,A+,B,A+,96.8683946879542,60.8765563206824,92.2035071527457,A+,A+,B,A+,A+,A+,A+,B-,B+,A+,98.7309644670051,95.6852791878173,60.0,98.0769230769231,95.1923076923077,97.7810650887574,96.9155844155844,51.9738936644381,67.733205985355,95.1048951048951
COR.N,A-,B-,76.7175825547597,50.8587912773799,25.0,B+,A,B-,72.6000325647159,91.4110300724994,56.8489967743699,A-,A+,D-,A,B-,B+,B+,A+,A-,A+,81.3432835820896,94.1025641025641,0.0,89.5498392282958,54.9479166666667,74.7588424437299,74.9174917491749,94.8758660508083,77.5548498845266,94.8711204629143
SHW.N,A-,A-,75.8558073640747,75.8558073640747,100.0,B,A-,A,64.1846323799199,81.6933171877749,83.7456079989843,A,A-,A,B,B-,A,B-,A,B-,A,89.4636015325671,77.7173913043478,83.7209302325581,64.9825783972125,56.0747663551402,86.5853658536585,56.578947368421,89.1120507399577,50.6342494714588,91.1882510013351
GD.N,B-,B-,57.8963549871539,53.9481774935769,50.0,B,B,C,62.77959311934,64.8626169165183,39.3703152027677,B+,B-,D-,A,D+,A-,A,B+,A,D+,67.6136363636364,57.5581395348837,0.0,83.4905660377358,24.025974025974,81.1320754716981,85.5670103092783,67.4267592872244,84.581697372395,22.4632843791722
SBAC.OQ,B-,B-,58.1767101684283,58.1767101684283,100.0,B+,C+,B,67.1694569257483,46.0430868124848,61.3399387497748,B,A-,D-,A,B-,B+,C,C,B,B+,62.7868852459016,76.1538461538461,0.0,87.568306010929,51.219512195122,68.4426229508197,40.9763313609467,37.012987012987,60.0875868317729,70.1268357810414
MPWR.OQ,C+,C+,44.523306753616,44.523306753616,100.0,C+,B,C-,45.6308720972444,59.5945860713477,30.4410049746838,D+,C-,C,C+,C-,A,C,B-,A,C+,22.5388601036269,32.0512820512821,35.3846153846154,45.260663507109,31.0055865921788,84.5971563981043,33.4158415841584,54.5178983833718,84.7719399538106,47.2119936875329
COP.N,B+,B+,67.5287946502787,67.5287946502787,100.0,A-,B-,B,77.8312974335678,50.9714902933768,66.2909590093947,A-,A,C-,A+,B+,A+,C-,C-,A,A+,80.3879310344828,83.7890625,29.0123456790123,99.8134328358209,69.7860962566845,97.9477611940299,30.2083333333333,30.7913017215343,87.0884929024464,97.6969292389853
ORCL.N,B-,C+,51.4694781215077,41.8805723940872,32.2916666666667,A-,D+,A-,75.7635485458008,22.5822845307086,78.0271435025891,A+,A+,B-,A,A,A+,C,D,C-,B,99.8188405797101,95.1438848920863,53.125,84.816247582205,87.117903930131,97.0019342359768,35.0537634408602,13.5784781916587,28.6055396370583,58.5664335664336
AMP.N,A-,A-,78.851357426632,78.851357426632,100.0,A-,A,C+,77.7835581451602,89.448952843867,46.5316966059177,C+,B,C,B+,D-,A,A+,A+,A-,B,43.8325991189427,65.7079646017699,39.9408284023669,69.5987654320988,0.0,90.2777777777778,95.8029197080292,98.1425551192993,77.8465720326185,63.3845126835781
NXPI.OQ,A-,A-,78.1933207768836,78.1933207768836,100.0,A-,A,B+,79.3773381680354,84.7490606548578,71.1021802990716,A+,A,C,A-,A+,B+,B,A,A+,B,97.1502590673575,90.5128205128205,35.3846153846154,78.9099526066351,92.4581005586592,69.9052132701422,65.8415841584158,86.4130434782609,96.195652173913,59.2592592592593
CPRT.OQ,C+,C+,47.9382895044244,47.9382895044244,100.0,B+,C+,D-,67.7875455959603,45.1876443418014,0.132390154129284,D-,D-,D-,B-,B-,B,A+,C+,B+,D-,0.095238095238095,0.452898550724638,0.0,51.1734028683181,51.8318965517241,63.4941329856584,92.5403225806452,45.5109699769053,74.2349884526559,0.0
TXT.N,B+,B+,71.5302974639041,71.5302974639041,75.0,B,A,B+,60.858409650389,86.1398571713758,71.3349935180922,B,B,A,B+,C,A+,C+,A+,A-,C,60.1351351351351,65.4929577464789,85.5769230769231,74.4565217391304,36.0294117647059,94.0217391304348,42.8571428571429,98.0101878382681,79.290035020694,37.0629370629371
T.N,B+,C,72.4481951543735,36.8997732528624,1.35135135135135,A+,C-,A-,93.3129345921193,26.4091055151476,77.9182328212898,A+,B+,B,A+,A,A+,A+,D,C,A+,95.1977401129944,74.4252873563218,62.1621621621622,94.1326530612245,88.125,97.1938775510204,95.0,10.4070438799076,34.1079676674365,94.8711204629143
MTCH.OQ,C-,C-,30.8426733980808,30.8426733980808,100.0,B-,D+,D-,52.052718973094,21.8312695056881,0.0,D-,D-,D-,D+,B,C-,A+,D-,A+,D-,0.0,0.0,0.0,18.8970588235294,61.5921787709497,33.0882352941176,93.0555555555556,4.18302627604953,95.2129266082755,0.0
NDAQ.OQ,A-,A-,76.3774012829964,76.3774012829964,100.0,A,A-,C+,84.4084016305972,79.8591591701785,42.1657629028461,A+,A-,D-,A+,A,A+,C+,A+,D,A,94.9339207048458,78.5398230088496,6.50887573964497,94.5987654320988,91.25,96.4506172839506,43.978102189781,99.1392328601631,9.19661733615222,89.452603471295
FFIV.OQ,A-,A-,76.0245537063911,76.0245537063911,100.0,A-,A-,C+,82.6676303233999,78.9748694925365,47.1220774630106,C,C+,B-,A-,B,A+,A-,A,A,C-,41.2380952380952,45.9239130434783,52.1341463414634,76.9882659713168,58.4051724137931,96.8057366362451,80.1075268817204,86.3019630484988,88.8423787528868,27.5381378221988
LEN.N,D+,D+,22.3373209583003,22.3373209583003,100.0,D+,D+,C-,18.8141645588454,20.6352562166516,27.8924566768604,D-,D,B-,D-,D-,B,D+,C-,D,D-,0.0,10.9848484848485,56.8807339449541,7.34265734265734,0.0,61.8881118881119,18.4615384615385,26.8347931138629,13.7269707037149,0.0
CDNS.OQ,B+,B+,73.9679142009263,73.9679142009263,100.0,A-,B+,B,83.2316223697485,69.6471640955882,61.7801411045076,B+,B,B-,A-,A-,A,A-,B+,A,C+,74.8188405797101,59.5323741007194,53.125,75.531914893617,76.4192139737991,90.1353965183752,82.258064516129,68.9748487742757,88.3954154727794,44.8863636363636
NVDA.OQ,A-,B-,79.6810434866287,50.5548074576001,21.4285714285714,A-,A,B+,82.1572181141559,86.1934587907203,70.8492906203693,A,A+,C,A+,B+,A,B+,A,A+,A,90.1785714285714,97.2560975609756,34.9137931034483,98.6842105263158,72.0779220779221,89.7368421052632,73.7142857142857,84.6421020839625,92.3739051646028,84.6795727636849
WELL.N,B,B,65.0522198684014,65.0522198684014,100.0,B+,C,A,70.816495151878,34.2026625117257,86.8558284459924,A,A,A-,B+,B+,A,C,C-,D+,A-,87.2131147540984,87.8461538461539,81.712962962963,71.9945355191257,70.0,89.7540983606557,40.9763313609467,28.5865297493204,22.3648444578677,80.0400534045394
PLD.N,A-,A-,76.1265812964633,76.1265812964633,100.0,A-,B+,A-,75.4623054668053,73.447603617132,78.9574317607104,B+,A-,A-,A-,B,A+,C,B+,A,A-,74.2622950819672,83.2307692307692,81.712962962963,77.4590163934426,64.390243902439,98.7704918032787,40.9763313609467,68.4536393838719,85.6991845363938,80.0400534045394
ROST.OQ,C,C,39.8810914229286,39.8810914229286,100.0,C+,C-,B-,45.4584862385321,28.4892141836284,50.2706352001878,A-,B-,D-,C,C+,B+,D+,C-,D-,A-,81.4705882352941,57.7844311377245,0.0,39.6788990825688,48.75,67.2018348623853,25.0,25.7777106614316,5.07399577167019,77.1695594125501
MRK.N,A-,A-,79.5447169063199,79.5447169063199,100.0,A+,B,A-,93.4665142632688,58.7946813745553,79.4692843813078,A,A+,D-,A+,A-,A+,A+,C+,B+,A+,90.0921658986175,94.1558441558442,0.0,98.8031914893617,81.9444444444444,99.8670212765958,97.316384180791,48.8523104802175,67.7589852008457,95.0600801068091
WEC.N,B,B,65.3697556193038,65.3697556193038,100.0,B,C+,A-,63.7905810036957,49.1613530279038,76.1117142026511,B+,A+,B-,C+,B+,A+,B,C-,A,A,70.6572769953052,99.3181818181818,52.8985507246377,43.0735930735931,68.8524590163934,92.4242424242424,61.1111111111111,28.2543038356992,90.8335850196315,91.1882510013351
MSCI.N,B,B,59.247826689049,59.247826689049,100.0,B,B,B,58.9818126751429,60.03095506247,58.6146530063719,B+,B,C,C,A,B,C-,B,B,C-,74.896265560166,58.3333333333333,37.2340425531915,41.0216718266254,90.6818181818182,60.2167182662539,27.4671052631579,65.4938085170643,60.9030504379342,31.4085447263017
TMO.N,B+,B+,69.2023541084305,69.2023541084305,100.0,A,C+,B+,87.4382801733961,43.5655151195251,72.687074829932,A,A-,C+,A+,A-,A+,A,C,C+,A-,88.9880952380952,82.3333333333333,50.0,95.2961672473868,79.7546012269939,93.205574912892,84.1240875912409,34.9592268196919,48.671096345515,78.9385847797063
F.N,A-,A-,76.3104552485435,76.3104552485435,95.9459459459459,A,C,A+,88.0725151987751,33.6260515547627,92.4701388206047,A+,A+,A,A+,A,B+,A,D+,C,A+,97.25,93.3168316831683,89.572192513369,95.0,91.0810810810811,73.0434782608696,88.9671361502347,20.7037148897614,35.7444880700695,95.0600801068091
GEHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB.N,B,B,59.4969327436879,59.4969327436879,100.0,B-,A-,B-,52.160428780494,77.5116779509789,56.3364911445111,C-,B+,B+,B-,C,C+,A-,A,C+,B,28.1609195402299,70.4710144927536,71.1627906976744,51.3937282229965,41.3551401869159,49.6515679442509,78.9473684210526,89.0804597701149,47.7011494252874,64.3835616438356
IBM.N,B+,B+,71.5981600905937,71.5981600905937,99.1803278688525,A+,C+,A-,96.4193267990869,48.1955080346734,78.3610587989118,A+,A+,B-,A+,A-,A+,A+,C-,A-,B+,98.6111111111111,99.1525423728814,52.7777777777778,99.0441176470588,82.122905027933,99.6323529411765,98.2253086419753,33.3282996073694,83.131984294775,70.1268357810414
IQV.N,B,B,60.6321989570685,60.6321989570685,100.0,A,C+,B-,84.9676603672067,41.7747714119913,55.6598763474952,C+,A+,D-,A+,B+,A,A-,C,D,A+,42.1686746987952,92.7631578947369,0.0,96.5263157894737,71.4285714285714,87.4736842105263,77.7533039647577,41.0941108545035,8.64607390300231,94.8711204629143
VRTX.OQ,B,B,60.5497819721069,60.5497819721069,100.0,B+,B-,B,68.1133949568219,50.3469806823442,59.0489663605084,B,B+,D-,A,C,A,B+,B-,C-,B,64.6739130434783,72.4820143884892,0.0,84.7772277227723,33.6405529953917,90.9653465346535,74.8062015503876,53.5941108545035,33.1264434180139,59.9421357180431
DXCM.OQ,C+,C+,45.374608371547,45.374608371547,100.0,B,D+,C,65.6865259054348,22.4720675253168,37.1428571428572,B+,C+,D-,A-,C-,B,A,D,C,C,68.75,49.0,0.0,83.1010452961672,29.4478527607362,64.1114982578397,86.3138686131387,14.6330413772274,38.7949260042283,37.1829105473965
PEP.OQ,A,A,89.3709300961467,89.3709300961467,91.1764705882353,A,A+,A-,89.9964646140001,95.7033808761694,83.1353140507139,A,A-,A-,A+,A,A+,A-,A+,A-,A+,86.3095238095238,80.3370786516854,81.3725490196078,96.2765957446808,88.8888888888889,99.468085106383,79.5454545454545,99.5620658411356,80.4439746300211,99.2990654205608
AOS.N,B-,B-,52.1027744569639,52.1027744569639,100.0,C+,B,B-,46.3857765090804,58.5135454272598,53.0068149247752,B-,C-,B,B-,D,A,C,A-,D-,C,55.2505966587112,29.4188861985472,63.2352941176471,51.8789144050104,13.5526315789474,91.3361169102296,35.7303370786517,78.8432497734823,4.96828752642706,37.1829105473965
BLK.N,B+,B+,73.886105067558,68.6097192004457,63.3333333333333,A,B,A-,83.5129337943399,64.752947552339,77.2322233317906,A+,A,B,A+,B+,A+,C+,B-,B+,A+,97.136563876652,86.9469026548673,65.3846153846154,99.537037037037,72.5,93.9814814814815,43.978102189781,57.762005436424,69.2086982784657,93.0240320427236
HII.N,C,C,40.3105775330353,40.3105775330353,100.0,C+,C,C-,49.3219815219745,36.2247431623654,29.2247261195464,B-,C+,D-,B-,C+,B+,D,C,C,D+,50.5681818181818,42.4418604651163,0.0,55.188679245283,46.1038961038961,75.0,8.76288659793814,37.979462398067,39.5499848988221,22.4632843791722
CVS.N,A,B-,86.1596409885982,50.4327616707697,14.7058823529412,A+,A-,A+,91.8047717643575,76.2166497799667,92.4973095440385,A+,A+,C+,A,A,A+,A+,B+,A-,A+,98.5981308411215,99.5454545454545,50.0,87.6582278481013,90.5882352941177,95.8860759493671,91.7763157894737,71.8677829099307,78.276558891455,94.8711204629143
PH.N,B,B,59.2089121797308,59.2089121797308,100.0,B,C+,B+,60.2930394472191,41.7973412518077,72.5340451977813,C+,B,A,C,A-,A-,C,C-,B+,C+,46.6587112171838,60.4116222760291,89.1711229946524,36.0125260960334,82.7631578947368,75.678496868476,35.7303370786517,32.6638477801269,70.7792207792208,43.9919893190921
NSC.N,B,B,65.2007820284025,65.2007820284025,66.6666666666667,B-,B+,B+,53.6127980206927,71.4245256301331,72.567978368646,B+,A+,C+,B+,D-,A+,D+,B,B+,A+,72.0472440944882,93.8405797101449,50.0,70.0657894736842,0.0,99.6710526315789,22.9166666666667,65.9468438538206,72.1685291452733,97.6969292389853
MSFT.OQ,A+,B-,93.2135730500475,51.1149832463352,9.01639344262295,A+,A+,A-,97.1410625649376,94.4354746897672,77.8672180508338,A+,A+,B-,A+,A+,A+,A+,A+,A-,A+,99.8737373737374,95.0363196125908,52.7777777777778,98.8970588235294,96.5083798882682,95.8088235294118,98.2253086419753,99.5318634853518,77.0311084264573,95.0600801068091
HWM.N,B,B,60.1380285744912,60.1380285744912,100.0,B,B,B-,63.7759228504315,59.9053094988761,53.7307803190467,A-,B+,D,B,A-,C+,C+,B-,B+,A+,80.1136363636363,72.6744186046512,15.0,66.5094339622642,81.1688311688312,50.0,43.8144329896907,51.2382965871338,66.6717003926306,93.0907877169559
BAX.N,A-,A-,78.8200919500176,78.8200919500176,80.4347826086956,A-,A-,A-,81.964818413311,75.77970533415,76.4625850340136,A+,A,C+,A+,B,A-,A+,B+,A-,A+,95.5357142857143,87.6666666666667,50.0,99.4773519163763,61.0429447852761,77.5261324041812,92.1532846715328,70.9302325581395,77.3331319842948,97.6969292389853
HUM.N,B+,B+,74.8746038621241,74.8746038621241,100.0,B,A,A-,63.0505098997183,87.4019796922247,78.1976777116964,A,A+,D-,A,B+,A,D+,A,A-,A,84.5794392523365,96.8181818181818,0.0,90.8227848101266,69.4117647058823,83.8607594936709,24.0131578947368,91.4405311778291,75.3608545034642,85.2709100473435
AXON.OQ,C,C,38.3754733601061,38.3754733601061,82.3529411764706,C,B,D,35.8620798113178,60.354411943197,13.0501633672881,D,C-,D-,C+,D,C+,C+,B+,C+,D+,9.09090909090909,29.0697674418605,0.0,44.811320754717,15.5844155844156,50.0,43.8144329896907,71.2020537601933,49.4563575958925,22.4632843791722
ZBH.N,B,B,62.5447968155696,62.5447968155696,100.0,B+,B,C,72.7829488299067,60.9661293091963,37.0414411459188,B,B-,D-,A-,A-,A,C+,B,B+,C,59.452736318408,56.1538461538462,0.0,81.8327974276527,79.6875,90.1929260450161,46.8646864686469,62.60103926097,71.7523094688222,36.612309310889
TDY.N,C,C,38.1089873477769,38.1089873477769,100.0,C,B-,D+,41.2513697129082,54.8160671441474,22.6387355334724,C-,D-,C-,C+,C+,C+,D-,B,B-,C-,30.8080808080808,7.36842105263158,29.5454545454545,47.4358974358974,44.4444444444444,46.1538461538462,7.87037037037037,60.2833492518306,52.0694046482012,31.5996503496504
GILD.OQ,A,B-,84.6046247627242,55.8023123813621,27.0,A,A,B+,87.9120538999941,87.297651272874,74.1921762039926,A+,B+,D,A+,B+,A+,A+,A+,B,A+,95.1612903225807,71.2121212121212,13.2352941176471,96.4095744680851,70.2777777777778,98.0053191489362,93.0790960451977,93.4007852612504,61.7789187556629,95.0600801068091
EPAM.N,B,B,66.3814002906409,66.3814002906409,100.0,A-,B,C-,81.0925207927465,65.8206991863202,26.0240395675178,C-,B+,D-,B+,A,A,A-,A-,C,C+,28.8571428571429,73.8224637681159,0.0,66.9491525423729,87.0689655172414,85.7887874837027,80.1075268817204,77.0352193995381,40.4590069284065,47.7906365071015
NOC.N,A-,A-,77.7626630622441,77.7626630622441,82.3529411764706,A,B,A-,84.9871913093968,66.3223221753976,80.0086969056314,A+,A,B,A+,A-,A+,B,B,A-,A,98.2954545454545,84.3023255813953,62.0,91.9811320754717,81.1688311688312,96.6981132075472,64.9484536082474,59.9365750528541,75.3699788583509,84.6795727636849
PNW.N,B,B,66.5017921744209,66.5017921744209,100.0,B,B-,B+,65.4780556419901,54.5394893449664,74.3212982459587,A+,A+,D+,B-,C-,A+,A,B,D+,B,98.8262910798122,92.9545454545455,22.9468599033816,57.7922077922078,27.3224043715847,95.4545454545455,85.6060606060606,64.9199637571731,16.8227121715494,59.2122830440587
BFb.N,B-,B-,56.1536277458627,56.1536277458627,100.0,B-,C+,B+,52.929560076683,45.7281654989391,69.7820981298663,B+,A-,C-,B+,B-,A-,D+,C+,D,A-,71.7105263157895,80.379746835443,31.8181818181818,69.1860465116279,54.1666666666667,78.4883720930232,20.1298701298701,49.1404011461318,13.6739891754218,76.7482517482517
DE.N,B+,B,69.1089147128352,65.2362755382358,61.3636363636364,A-,C,A,79.2870245912435,37.7049187879318,84.158383857179,A,A-,A,A,B,A+,A-,D+,B,A-,87.8571428571429,79.7297297297297,84.6987951807229,88.4259259259259,61.0859728506787,92.3148148148148,80.8966861598441,22.7915704387991,61.0710161662818,77.2225144660705
HSY.N,A-,A-,78.9054206300539,78.9054206300539,100.0,A+,C,A,95.1958213896449,39.8490917182506,88.8237265284971,A+,A+,C-,A+,A+,A+,A+,C,D,A,92.8571428571429,97.5247524752475,25.1515151515152,96.8562874251497,93.574297188755,94.7447447447448,95.6168831168831,37.375415282392,15.0256720024162,89.452603471295
GL.N,B,B,60.1856558510721,60.1856558510721,100.0,B,B,C+,64.0563682630104,61.3587390089653,43.1189129356082,C+,B-,C,C+,A,A,C-,B-,A+,C,49.1111111111111,53.4552845528455,37.6760563380282,49.8299319727891,87.434554973822,90.6462585034014,32.8467153284672,55.2396073903002,98.2534642032333,36.612309310889
SLB.N,A-,A-,77.3460080808488,77.3460080808488,100.0,A,C+,A,87.215001703771,50.0,88.7546704002995,A+,A,A-,A+,A+,A+,D+,C+,C+,C+,94.6540880503145,85.5932203389831,82.3529411764706,96.505376344086,92.9577464788732,97.3118279569892,22.0,50.0,50.0,50.0
AWK.N,A-,A-,81.5042894229453,81.5042894229453,100.0,A+,A-,B+,94.5051484829557,81.8650942623992,72.072487831037,A,B+,B,A+,A,A,A+,A,A-,B+,85.9375,69.3548387096774,58.695652173913,98.5294117647059,89.1304347826087,89.7058823529412,98.3333333333333,86.1522198731501,75.4001812141347,70.1268357810414
PKG.N,B+,B+,72.1887607378295,72.1887607378295,100.0,B,B+,A-,65.5359536145661,70.7439564709723,80.4828583488065,A-,B+,A+,C-,A,C+,A,B,A-,A,79.8387096774193,73.0769230769231,92.9824561403509,30.1470588235294,85.5932203389831,49.2647058823529,83.59375,63.3192389006342,81.8634853518575,91.1882510013351
CPAY.N,C+,C+,46.6417085289392,46.6417085289392,100.0,C,A-,C-,33.3566092340826,76.1942585415744,28.6743580173732,C+,C-,D-,B-,D-,B,C-,A,B-,B,46.2655601659751,33.1481481481482,0.0,52.7863777089783,0.0,60.2167182662539,27.4671052631579,86.1824222289339,51.7517366354576,62.9172229639519
ADI.OQ,B+,B-,72.9671451080325,56.1264296968734,39.2857142857143,B,B+,A-,66.0656116876212,71.9155914722096,83.3330482576173,B,A,A+,B+,C+,A,B+,B,A-,A+,63.9880952380952,87.5,95.2586206896552,69.2105263157895,45.7792207792208,91.3157894736842,73.7142857142857,65.2219873150106,78.7979462398067,95.0600801068091
MMC.N,B,B,62.8165313067842,62.8165313067842,62.8205128205128,B,B+,C,65.2755156078122,67.0794376485938,41.4213672277568,B-,A-,D+,A-,B-,A,C-,B+,B-,A-,58.0,76.219512195122,24.2957746478873,75.3401360544218,52.8795811518325,87.5850340136055,32.8467153284672,70.0490762124711,50.4185912240185,77.2225144660705
IT.N,B,B,65.0530092179404,65.0530092179404,100.0,B-,A-,C,56.6216636611593,80.1090389723296,39.0673278385142,A-,B-,D-,B,B,B+,C,A,B,C+,79.6717171717172,56.2953995157385,0.0,60.3676470588235,63.268156424581,68.6764705882353,34.2592592592593,91.5282392026578,64.1649048625793,46.9292389853138
