Instrument,Environmental Data Assurance Standard,Policy Resource Efficiency,Targets Resource Use,Facilities Water Withdrawal,Water Incidents,Water Management Plan Details,Water Stressed Targets,Water Use Target,Supplier Environmental Commitment,Supplier Environmental Due Diligence,Supplier Environmental Policy Communication,Supplier Environmental Policy Training,Supplier Environmental Risk Assessment,Target Sustainable Palm Oil Supply Chain,Total Water Usage Properties,Water Stressed Sites,Water Stressed Sites Percent,Water Withdrawal in Stressed Regions,Water Withdrawal in Stressed Regions Percent,Certified Palm Oil Percent Supply Chain,Electricity Produced from Nuclear,Electricity Produced from Coal,Electricity Produced from Oil,Electricity Produced from Gas,Electricity Produced from Combined Cycle Gas Turbine,Electricity Produced from Biomass,Electricity Produced from Hydro,Electricity Produced from Geothermal,Electricity Produced from Solar,Electricity Produced from Wind,Electricity Produced from Other Renewables,Renewable Electricity Produced Without Bifurcation,Total Energy Use from Properties,Energy Consumption External Assurance,Energy Consumption International Assurance Standard,Deforestation Controversies Count,Recent Deforestation Controversies Count,Water and Marine Resource Controversies Count,Recent Water and Marine Resource Controversies Count,Extraction Virgin Natural Resources ControversiesCount,Recent Extraction Virgin Natural Resources ControversiesCount,Exposure To Supply Risk ControversiesCount,Recent Exposure To Supply Risk ControversiesCount,ResourceUse Controversies count,Recent ResourceUse Controversies count,Biodiversity and Ecosystem Controversies Count,Recent Biodiversity and Ecosystem Controversies Count,Total Energy Use To EVIC USD in million,Water Use To EVIC USD in million,Electricity Purchased Per Tonne of Aluminum Production,Electricity Purchased Per Tonne of Chlorine Production,Resource Reduction Policy,Policy Water Efficiency,Policy Sustainable Packaging,Policy Environmental Supply Chain,Resource Reduction Targets,Targets Water Efficiency,Environment Management Team,Environment Management Training,Environmental Materials Sourcing,Toxic Chemicals Reduction,Total Energy Use To Revenues USD in million,Renewable Energy Use Ratio,Renewable Energy Supply,Energy Use Total,Energy Purchased Direct,Electricity Purchased,Electricity Produced,Cement Energy Use,Renewable Energy Purchased,Renewable Energy Produced,Renewable Energy Use,Green Buildings,Water Use To Revenues USD in million,Water Withdrawal Total,Fresh Water Withdrawal Total,Water Recycled,Environmental Supply Chain Management,Environmental Supply Chain Monitoring,Env Supply Chain Partnership Termination,Land Environmental Impact Reduction,Environmental Controversies,Environmental Controversies Count,Recent Environmental Controversies,Total Renewable Energy,Total Renewable Energy To Energy Use in million,Grid Loss Percentage,Coal Produced (Raw Material in Tonnes) Total
EMN.N,False,True,False,False,True,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,7709.93986861543,51242.4269527019,,,True,True,True,True,True,False,True,True,True,True,10935.3001134216,0.004279873514016,,115695475.2,18166752.0,11570212.8,34902313.2,,495162.0,0.0,True,False,72679.0775047259,768944640.0,751014760.0,,True,True,False,False,False,,,495162.0,4279.87351401622,,
AZO.N,False,False,False,False,False,False,False,False,True,False,True,True,False,False,,,,,,,,,,,,,,,6224.0,,,,,False,False,,,,,,,,,,,,,115.420543550375,,,,True,False,True,True,False,False,False,True,False,True,347.110705038609,,,6059581.0,6053357.0,1854231.78,6224.0,,,6224.0,True,False,,,,,True,,True,False,False,,,6224.0,1027.13372426245,,
TEL.N,True,True,False,False,False,False,True,False,True,True,True,False,True,False,,30,28.85,1073000.0,42.68927,,,,,,,,,,,,,18043.2,,True,True,,,,,,,,,,,,,104.243709161365,57.9724334728344,,,True,True,True,True,True,True,True,True,True,True,280.183984033928,0.660054001473577,,4492470.0,4474426.8,3851627.0,18043.2,,2965272.8,18043.2,True,True,155.81705126606,2498370.6,2498370.6,15141.64,True,True,True,False,False,,,2983316.0,664070.322116787,,
TEL.N,,,,,,,,,,,,,,,,,,1073000.0,42.68927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEL.N,,,,,,,,,,,,,,,,,,,42.68927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRT.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,688538.27895,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,28.9157831083595,52.8804691176505,,,True,True,False,True,True,False,True,False,True,False,350.437555497227,0.45275567964507,,376502.4,355510.8,268002.0,20991.6,,170463.6,20991.6,True,True,640.871535856095,688538.27895,688538.27895,,False,,False,False,False,,,191455.2,508509.90591295,,
FRT.N,,,,,,,,,,,,,,,688538.27895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUK.N,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,,,,,263196000.0,132451200.0,1288800.0,335419200.0,1231200,,6681600.0,,19267200.0,30949200.0,,,,False,False,,,,,,,,,,,,,,121586.09425933,,,True,True,False,True,True,True,False,True,True,True,,,0.044219332421897,,1470591925.34,189003600.0,792997200.0,,40683600.0,59410800.0,True,False,665683.717672414,19150389190.0,19150389190.0,,True,True,True,False,False,,,100094400.0,,,
KMI.N,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,3441.6,,,,,True,True,,,,,,,,,,,,,384.733853293355,21.0300449216856,,,True,True,False,True,False,False,True,True,False,False,1478.80425,0.000862183077983,,28393041.6,28389600.0,28389600.0,3441.6,,24480.0,3441.6,True,True,80.8333333333333,1552000.0,1528000.0,23000.0,True,True,False,True,True,1,,27921.6,,,
DVN.N,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,944.869093151672,319.062050613407,,,True,True,False,True,True,True,True,True,False,False,2318.43079972873,,,44442000.0,44442000.0,2919600.0,,,,,False,False,782.88441280192,15007111.309,1072586.161,8530876.702,True,True,False,True,False,,,,,,
RCL.N,False,True,True,False,False,True,False,False,True,True,False,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,824.122247093711,243.224879594162,,,True,True,False,True,True,True,True,True,True,False,3356.39994841944,,,29672388.0,29672388.0,,,,,,True,True,990.581162203892,8757272.38771,,,True,True,False,False,False,,,,,,
VTRS.OQ,False,False,False,False,False,True,False,False,True,True,False,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,208.102587082992,111.070823051054,,,True,True,True,True,False,False,True,True,True,False,419.244036968031,0.049685833465336,,6818040.0,6800040.0,2394720.0,18000.0,,338760.0,18000.0,True,False,223.763581693077,3639000.0,3638000.0,675000.0,True,True,False,False,False,,,356760.0,52325.8883784783,,
CAH.N,True,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,161.912703525814,161.573121994362,,,True,True,True,True,False,False,True,True,True,False,22.7329287390416,,,4659773.0,,2176027.0,,,,,True,False,22.6852506842164,4650000.0,,150000.0,True,True,False,False,False,,,2949.0,632.86344635243,,
MKC.N,False,True,False,False,False,False,False,True,True,False,True,False,True,True,,,,,,100.0,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,57.3742548936015,91.4501313414901,,,True,True,True,True,True,True,True,True,True,False,252.909282733643,0.337314155453794,,1606100.4,1606100.4,763581.6,,,541760.4,,True,True,403.11786473506,2560000.0,2560000.0,,True,True,True,False,False,,,541760.4,337314.155453794,,
IEX.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,10861.2,,,,,False,False,,,,,,,,,,,,,,21.9902362165582,,,True,False,False,True,False,False,True,True,True,True,,,,,,463183.2,10861.2,,,10861.2,True,False,119.183203152204,390193.8888,,,True,True,True,False,False,,,10861.2,,,
VLO.N,False,False,False,True,False,True,False,False,True,False,True,False,False,False,,,,20930000.0,11.5,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,2914.35558982597,,,True,True,False,True,False,False,True,True,False,False,,,,,,,,,,,True,False,1031.84547263625,182000000.0,182000000.0,2959320.0,True,True,True,False,False,,,,,,
EXPD.N,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,30.748349338465,,,,True,True,False,False,False,False,True,True,False,False,62.3775847812553,,,580118.4,580118.4,398073.6,,,,,False,True,,,,,False,,False,False,False,,,,,,
LH.N,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,161.024756340498,0.058338116932237,,,True,True,False,True,True,True,True,True,False,False,284.799419229942,,,4236904.0,4236904.0,1636954.0,,,,,True,False,0.103180791568079,1535.0,1535.0,,True,,True,False,False,,,,,,
SW.N,True,True,False,True,False,True,False,True,True,True,True,False,True,False,,,,,,,,,,,,,,,18000.0,,,,,True,True,,,,,,,,,,,,,7252.8430070517,10344.635283923,,,True,True,True,True,True,True,False,False,True,False,7213.34243992156,0.000109170084971,,98928200.0,90202800.0,10414800.0,8727876.0,,10800.0,18000.0,True,False,10288.2961407661,141100000.0,134600000.0,,True,True,True,False,False,,,28800.0,291.120226588576,,
DRI.N,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,False,False,False,,,,,,,,,,,False,True,,,,,True,True,True,False,False,,,,,,
MAA.N,True,False,False,False,False,False,False,True,True,False,False,False,False,False,,,,,48.0,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,775.984484928863,,,True,True,False,True,True,True,True,False,False,False,,,,,,,,,,,False,False,8731.67547748217,17636814.42,17636814.42,187983.33,False,,False,False,False,,,,,,
JNJ.N,False,False,False,False,False,True,False,False,True,True,True,False,True,True,,,,4416000.0,40.0,75.0,,,,,,3000.0,,21000,86000.0,111000.0,460000.0,,,True,False,,,,,,,,,,,,,24.6783080458327,22.8047644451321,,,True,True,True,True,True,True,True,True,True,False,151.727203454407,0.223821879969867,,11947000.0,11267000.0,5885000.0,681000.0,,2674000.0,681000.0,True,True,140.208280416561,11040000.0,11010000.0,810000.0,True,True,True,False,False,,,3355000.0,280823.637733322,,
JNJ.N,True,False,False,False,False,True,False,False,True,True,False,False,True,False,,,,4444000.0,40.0,100.0,,,,,,3000.0,,15000,91000.0,132000.0,392000.0,,,True,True,,,,,,,,,,,,,23.529058515582,22.1532067888234,,,True,True,True,True,True,True,True,True,True,False,147.518439804976,0.304406779661017,,11800000.0,11167000.0,5928000.0,633000.0,,3592000.0,633000.0,True,True,138.892361545193,11110000.0,11100000.0,830000.0,True,True,True,False,False,,,4225000.0,358050.847457627,,
COR.N,True,False,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,67.5104408504732,44.8812419887607,,,True,False,True,True,False,False,True,True,False,True,10.6393068698913,0.076761555336228,,2789339.0,2789339.0,1170261.0,,,214114.0,,True,True,7.07305862922574,1854365.0,1854365.0,,False,,False,False,False,,,214114.0,76761.5553362284,,
SHW.N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,20.77,803653.61,20.77,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,124.147595619227,53.6864370524073,,,True,True,True,True,True,False,True,True,True,True,403.974517921883,,,8947591.2,8947591.2,2697796.8,,,,,True,False,174.694905841825,3869300.0,,,True,,False,False,False,,,1476.0,164.96059855752,,
GD.N,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,124.131401927921,,,,True,True,False,True,False,False,True,True,True,False,248.459182378765,,,9791031.0,9595210.38,4308053.64,195820.62,,,195820.62,True,True,,,,,True,,False,False,False,,,195820.62,20000.0,,
SBAC.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73000.0,,,,,,,,,,,,,,,,,,333720.0,False,False,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,True,True,False,,,,,171720.0,171720.0,,,44280.0,,True,True,,,,,True,True,True,False,False,,,44280.0,,,
MPWR.OQ,False,True,False,True,False,True,False,False,True,True,True,True,False,False,,,,,,,,,,,,,,,2293.2,,,,,False,False,,,,,,,,,,,,,6.8354520710316,3.41767958161858,,,True,True,False,True,True,False,False,True,False,True,113.121845947712,0.188868112472258,,206002.8,203709.6,186163.2,2293.2,,38907.36,2293.2,True,True,56.5601541950611,103000.0,103000.0,,False,True,False,False,False,,,41200.56,200000.0,,
COP.N,True,True,False,True,False,True,False,False,False,False,False,False,False,False,,,,8089200.0,6.3,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,1327.85420078192,784.460421707017,,,True,True,False,True,True,True,True,True,False,False,2768.90412006013,,,217342360.0,217342360.0,8440480.0,,,,,True,False,1635.79381863582,128400000.0,75800000.0,1800000.0,True,True,False,True,True,2,,,,,
ORCL.N,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,18.8215536951419,2.37727250662463,,,True,True,False,True,True,True,True,True,True,True,145.074868450308,0.444535036407752,,5872485.6,5860198.8,5639997.6,12286.8,,2610525.6,12286.8,True,True,18.3238058746511,741729.338,741729.338,486685.09,True,True,True,False,False,,,2622812.4,446627.30207461,,
AMP.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,9.03763463363869,,,,True,False,False,False,False,False,False,False,False,False,24.2870657178736,0.244945865174814,,348130.8,348130.8,202032.0,,,85273.2,,True,True,,,,,False,,False,False,False,,,85273.2,244945.865174814,,
NXPI.OQ,False,False,False,False,True,False,False,True,True,True,True,False,True,False,,,,3553191.0,28.0,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,94.7694094397929,178.028146525008,,,True,True,True,True,True,True,True,True,True,True,504.706312142212,0.345380727144812,,6700481.0,6700481.0,5888529.0,,,2314217.0,,True,False,948.11110274179,12587123.0,12587123.0,10896333.0,True,True,True,False,False,,,2314217.0,345380.727144812,,
CPRT.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,29.3121668057398,,,,True,False,False,True,False,False,True,True,False,False,319.760590460832,,,1237320.0,1237320.0,,,,,,True,False,,,,,False,True,False,False,False,,,,,,
TXT.N,False,True,False,False,False,True,False,True,True,True,False,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,300.415605197811,208.817596921112,,,True,True,True,True,True,True,True,True,True,False,428.085122527003,,,5509027.4418,5509027.4418,842400.0,,,,,True,False,297.560130090139,3829301.31413,3829301.314,,True,,False,False,False,,,,,,
T.N,True,True,False,False,False,True,True,True,True,True,True,True,True,False,,,,1488600.0,18.0,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,201.151068645316,30.2458061399412,,,True,True,True,True,True,True,True,True,True,False,449.243637076486,0.257,,55000000.0,55000000.0,46000000.0,,,14135000.0,,True,True,67.5499068840461,8270000.0,8270000.0,1614.95433,True,True,True,False,False,,,14135000.0,257000.0,,
MTCH.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,4.14090504265588,,,,True,True,False,False,False,False,False,False,False,False,20.0304624592681,0.77,,63874.0,63874.0,,,,49182.98,,True,True,,,,,False,,False,False,False,,,49182.98,770000.0,,
NDAQ.OQ,False,True,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,6.5699596955136,1.10190709917725,,,True,True,False,True,False,False,True,True,False,False,37.5160938001927,0.833883049227829,,233575.2,233575.2,231120.0,,,194774.4,,True,True,6.29216190170254,39175.0,39175.0,,True,True,False,False,False,,,194774.4,833883.049227829,,
FFIV.OQ,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,12.1895390578233,,,,True,False,False,True,False,False,True,False,False,False,41.4091723604234,0.2,,116491.0,116491.0,93192.8,,,23298.2,,True,False,,,,,False,,False,False,False,,,23298.2,200000.0,,
LEN.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,True,False,False,True,True,True,False,,,,,,,,,,,False,True,,,,,False,,False,False,False,,,,,,
CDNS.OQ,False,False,False,False,False,True,False,False,True,True,True,False,False,False,,,,6150.0,5.0,,,,,,,,,,781.2,,,,,False,False,,,,,,,,,,,,,6.13043183920937,2.7446657385668,,,True,True,False,True,False,False,False,True,False,True,77.1342369047746,0.936918520848075,,274730.4,273949.2,257400.0,781.2,,257400.0,781.2,True,True,34.5338962826366,123000.0,,,True,,False,False,False,,,258181.2,939762.03579946,,
NVDA.OQ,False,False,False,False,False,True,False,False,True,True,False,False,True,False,,,,,,,,,,,,,,,2743.2,,,,,False,False,,,,,,,,,,,,,2.62909135899207,0.742321452505902,,,True,True,True,True,False,False,True,True,False,True,56.8473359589805,0.362731972225686,,1529989.2,1527246.0,1461312.0,2743.2,,554976.0,2743.2,True,True,16.0507914096753,431991.0,431991.0,,True,True,False,False,False,,,557719.2,364524.926058302,,
WELL.N,True,True,False,False,False,False,False,True,True,False,False,False,False,False,6849042.16454,,,,,,,,,,,,,,1896.84,,,,11058931.39919,True,True,,,,,,,,,,,,,,243.340011609944,,,True,True,False,True,True,True,True,True,True,False,,,,,11058931.39919,183976.3044,1896.84,,183976.3044,1896.84,True,False,1940.47508161515,11372377.37044,11372377.37044,,True,,False,False,False,,,185873.1444,,,
PLD.N,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,40415155.2,False,False,,,,,,,,,,,,,0.695139222154718,,,,True,True,False,True,True,False,True,False,False,False,15.4330688626062,,,92192.4,92192.4,21664.8,,,,,True,True,,,,,True,,False,False,False,,,1245.6,13510.8750829786,,
ROST.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,82.4753688509615,,,,True,True,True,True,False,False,True,False,False,False,158.228557423979,,,2993090.0,2993090.0,2595825.0,,,,,False,True,,,,,True,True,True,False,False,,,,,,
MRK.N,False,True,False,False,False,True,False,True,True,False,False,False,True,False,,4,,6186490.0,32.39,,,,,,,,,,,,,15764.4,,False,False,,,,,,,,,,,,,56.1301983928598,61.2061423443493,,,True,True,True,True,True,True,True,True,True,True,295.464129683046,0.0991,,17516000.0,17500235.6,4203840.0,15764.4,,1735835.6,15764.4,True,True,322.183425265253,19100000.0,19100000.0,1000000.0,True,True,False,False,False,,,1751600.0,100000.0,,
WEC.N,False,False,False,False,True,True,False,False,False,False,False,False,False,False,,,,,,,31334400.0,47055600.0,14400.0,54032400.0,,1616400.0,5317200.0,,1623600.0,18259200.0,,,,False,False,,,,,,,,,,,,,9060.5723888816,64106.1814011287,,,True,True,False,True,False,False,True,True,True,False,44474.2951215954,,0.062825767926724,426837600.0,267584400.0,1040400.0,159253200.0,,,26816400.0,True,False,314668.556067268,3020000000.0,3000000.0,,True,True,False,True,False,,,26816400.0,62825.7679267244,,
MSCI.N,False,False,False,False,False,False,False,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,1.87240614843456,,,,True,True,False,True,False,False,True,True,False,False,34.7286009072312,0.817776429602427,,78090.732,78090.732,63926.496,,,63860.76,,True,True,,,,,True,True,True,False,False,,,63860.76,817776.429602427,,
TMO.N,False,True,False,True,True,False,False,False,True,True,True,True,True,False,,24,4.35,100000.0,0.49751,,,,,,,,,,,,34362.0,,,True,True,,,,,,,,,,,,,40.7954428429272,80.1959266174629,,,True,True,True,True,False,False,True,True,True,True,227.648081932539,0.153776143166072,,10224813.6,10190451.6,4486244.4,34362.0,,1572332.4,34362.0,True,False,447.51196704887,20100000.0,20100000.0,20000.0,True,True,True,False,False,,,1606694.4,157136.791227177,,
F.N,False,True,False,True,False,True,False,False,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,246.928350046171,82.3339922844828,,,True,True,True,True,True,True,True,True,True,True,286.520033228519,0.158354549107702,,45286496.892,45163595.016,19211117.004,122901.876,,7171322.796,122901.876,True,True,95.5351550390049,15100000.0,15100000.0,890000.0,True,True,False,False,True,1,,7294224.672,161068.423759855,,
GEHC.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,104.487567663137,49.2176355758846,,,True,False,False,True,False,False,False,False,False,False,199.302916961998,0.133969802825113,,3655414.8,3655414.8,1788555.6,,,489715.2,,True,False,93.8792868436836,1721840.0,1721840.0,,True,,False,False,False,,,489715.2,133969.802825113,,
LYB.N,False,True,False,False,False,True,False,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,10004.6668316365,7080.57100744723,,,True,True,True,True,False,False,True,True,True,False,7631.87196527323,0.000286316329887,,385035572.52,385035572.52,30817567.44,0.0,,110241.972,0.0,True,False,5401.28045033795,272500000.0,228100000.0,,True,True,True,False,False,,,110241.972,286.316329887347,,
IBM.N,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,49.3942038472327,,,,True,True,True,True,True,True,True,True,True,True,145.583274409384,0.530611511217528,,8812155.6,8812155.6,7093224.0,,,4675831.2,,True,False,,,,,True,True,True,True,False,,,4675831.2,530611.511217528,,
IQV.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,8.30082370525144,,,,True,True,False,True,False,False,True,True,True,False,,,,464014.8,464014.8,,,,,,True,True,,,,,True,True,False,False,False,,,,,,
VRTX.OQ,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,1.60637922470676,,,True,True,True,True,False,False,True,True,False,True,,,,,,,,,,,True,True,17.1543792809954,169300.0,,,True,,False,False,False,,,,,,
DXCM.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,4.47566079770502,3.50183154175534,,,True,True,False,True,False,False,True,True,False,False,70.4064758471373,,,204868.76342,204868.76342,141937.5996,,,,,False,False,55.0871991889477,160292.7322,,,True,True,True,False,False,,,,,,
PEP.OQ,False,True,True,False,True,True,True,True,True,False,True,True,True,True,,107,,27000000.0,34.41946,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,269.536461395614,272.288070428207,,,True,True,True,True,True,True,True,True,True,False,898.824932864154,0.164273420974074,,77651283.6,77471586.0,15318324.0,179697.6,,12756042.0,179697.6,True,False,908.000740809334,78444000.0,78444000.0,,True,True,True,True,False,,,12935739.6,166587.582333282,,
AOS.N,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,211.119951541627,144.969993563951,,,True,False,False,True,False,False,True,False,True,False,511.187724766243,,,1918947.6,1918947.6,630435.6,,,,,False,False,351.01789588428,1317686.07936,1317686.07936,,True,,False,False,False,,,,,,
BLK.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,True,False,False,True,True,True,False,,,,,,272736.0,,,272736.0,,True,True,,,,,True,,True,False,False,,,272736.0,,,
HII.N,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,358.875208484158,,,,True,True,False,True,False,False,False,False,False,False,407.077557137505,0.000393211120213,,4345960.0,4345960.0,2478557.0,,,1708.8798,,True,False,,,,,True,,True,False,False,,,1708.8798,393.211120212795,,
CVS.N,False,True,True,False,False,True,False,False,True,True,True,False,False,False,,,,852890.0,17.0,100.0,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,66.5391484115968,30.7041036440161,,,True,True,True,True,True,True,True,False,True,True,30.3888112524317,,,10872387.33465,10872387.33465,7560000.0,,,,,True,True,14.022740485667,5017000.0,,,True,True,False,False,False,,,,,,
PH.N,False,True,False,False,False,False,False,False,True,False,True,False,True,False,,35,11.4754,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,168.760684208479,97.4976155932292,,,True,True,False,True,True,True,True,False,False,False,458.33113515351,0.049898782217363,,7269868.8,7269868.8,4509676.8,,,362757.6,,True,False,264.790303732131,4200000.0,,,False,,False,False,False,,,362757.6,49898.7822173627,,
NSC.N,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,1579.27409825477,27.0993848111251,,,True,False,False,True,False,False,True,True,True,False,8950.46716359357,0.00431253814639,,114073704.0,114073704.0,1332014.4,,,491947.2,,True,True,153.584583052177,1957435.511,,,True,True,False,False,False,,,491947.2,4312.53814638999,,
MSFT.OQ,True,False,False,True,False,False,True,False,True,False,False,False,False,False,,,,2449000.0,23.0,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,33.8713338275851,5.40253552406805,,,True,True,True,True,True,True,True,True,True,True,338.536032682705,0.973630604704607,,67121539.2,67120689.6,65351584.8,849.6,,65351584.8,849.6,True,True,53.9970746961214,10706000.0,6399000.0,,True,True,True,False,False,,,65352434.4,973643.262340444,,
HWM.N,False,False,False,False,False,True,False,False,True,False,True,False,True,False,,,,437790.0,10.99657,,,,,,,,,,0.0,,,,,False,False,,,,,,,,,,,,,548.695738631935,194.000003539478,,,True,True,False,True,True,False,False,True,True,True,1988.34539996468,0.070159857904085,,11260000.0,11260000.0,4030000.0,0.0,,790000.0,0.0,True,False,703.01077167579,3981150.0,3981150.0,,True,True,True,False,False,,,790000.0,70159.8579040853,,
BAX.N,True,True,False,True,True,True,False,False,False,False,False,False,False,False,,,,13922000.0,95.45423,,,,,,,,,,,,,18000.0,,True,True,,,,,,,,,,,,,275.054616313317,344.042363806536,,,True,True,True,True,True,True,True,True,True,True,1159.43124192105,0.291447977770917,,11660400.0,11642400.0,3736800.0,18000.0,,3398400.0,18000.0,True,True,1450.23366809188,14585000.0,,,True,True,False,False,False,,,3416400.0,292991.664093856,,
HUM.N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,36.0,,,,,False,False,,,,,,,,,,,,,17.1216156617729,8.99242186926573,,,True,True,False,False,False,False,True,True,False,False,10.9568616391223,0.006573973690144,,1165525.2,1165489.2,681771.6,36.0,,7662.132,36.0,True,True,5.75463929155621,612144.0,612144.0,,False,,False,False,False,,,7698.132,6604.86105319731,,
AXON.OQ,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,True,True,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
ZBH.N,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,True,False,False,True,False,False,False,,,,,,,,,,,True,False,,,,,True,True,True,False,False,,,,,,
TDY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,54.9967368085507,37.6407378214693,,,True,False,False,True,False,False,True,True,False,False,291.802006804932,,,1346462.0,1346462.0,954936.9936,,,,,True,False,199.714446189021,921542.36905,,,True,,True,False,False,,,,,,
